id,ae_ote_to_target,ae_average_ote_pay,ae_ramp_period,channel_ote,channel_average_ote_pay,channel_ramp_period,cs_ote,clients_to_cs,lead_price,lead_close_probability,outsourced_leads,marketing_ote,marketing_ote_to_target,ae_redundancy,senior_cs_to_csm,csm_to_cs,sm_to_aes,spm_to_cm,sd_to_sms,sd_to_cro,cm_to_cpms,smm_to_team_member,business_id,financial_year_id,created_at,updated_at,bde_ote_to_target,bde_average_ote_pay,channel_partner_ote_to_target,channel_partner_average_ote_pay,option1_recruitement_pay_per_hire_percent,option2_recruitement_pay_per_hire,option3_recruitement_pay_per_hire,channel_partner_ramp_period,bde_ramp_period,budget_percentage,marketing_team_count,sdr,sdr_ote,id:1,year,business_id:1,created_at:1,updated_at:1,Financial_year
d72b5906-2b6b-445e-bb6f-1262654abe3d,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,1afdb659-6883-4649-84da-6a1591e6d316,e84e317a-7472-4330-8ac5-e2390f2b7dcc,2023-12-06 23:24:12,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,e84e317a-7472-4330-8ac5-e2390f2b7dcc,2028,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12,2028
217fd8c4-a34b-4aa0-b4ac-e5d0317cfa18,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,1afdb659-6883-4649-84da-6a1591e6d316,1fad41be-ff51-4d5d-a4ff-9f847c0cf279,2023-12-06 23:24:12,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,1fad41be-ff51-4d5d-a4ff-9f847c0cf279,2029,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12,2029
e8af5831-42f1-4330-8a38-1cf8667b278c,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,1afdb659-6883-4649-84da-6a1591e6d316,7afacb8d-eb24-4bf8-8873-2394f9c09655,2023-12-06 23:24:12,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,7afacb8d-eb24-4bf8-8873-2394f9c09655,2030,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12,2030
058d621d-208e-4cdd-95ac-65552cfe2c36,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,1afdb659-6883-4649-84da-6a1591e6d316,b8a0b945-e5dc-4e5b-988b-3f9e887af8d5,2023-12-06 23:24:12,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,b8a0b945-e5dc-4e5b-988b-3f9e887af8d5,2031,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12,2031
96d6b85e-f612-4aa9-82c4-484ecc169de9,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,1afdb659-6883-4649-84da-6a1591e6d316,5ce1029b-76a2-4e72-b69a-5df2d712a312,2023-12-06 23:24:12,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,5ce1029b-76a2-4e72-b69a-5df2d712a312,2032,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12,2032
9d932b91-b7bf-4589-af1b-eef3c79264b8,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,1afdb659-6883-4649-84da-6a1591e6d316,bd06fa80-59c7-4478-8c72-88e5f65afa71,2023-12-06 23:24:12,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,bd06fa80-59c7-4478-8c72-88e5f65afa71,2033,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12,2033
b5bb2cac-a7ad-4bef-8721-89a86f80622c,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,1afdb659-6883-4649-84da-6a1591e6d316,d5a27f44-907e-484c-8244-cf11354e74b4,2023-12-06 23:24:12,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,d5a27f44-907e-484c-8244-cf11354e74b4,2034,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12,2034
174fbe38-5b4c-4c37-a721-788694261c25,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,1afdb659-6883-4649-84da-6a1591e6d316,0a111b34-a114-4ecd-9d70-73984efd053b,2023-12-06 23:24:12,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,0a111b34-a114-4ecd-9d70-73984efd053b,2035,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12,2035
d01c0ca5-8add-4824-93d9-8fa13dccb2ae,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,1afdb659-6883-4649-84da-6a1591e6d316,560eba84-2c40-4fc1-93cf-63493c5f71f0,2023-12-06 23:24:12,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,560eba84-2c40-4fc1-93cf-63493c5f71f0,2036,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12,2036
fce45ada-7a27-4937-875b-36e92feab9f0,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,1afdb659-6883-4649-84da-6a1591e6d316,b4c9fc3f-9120-4afa-838b-c7ea789e749b,2023-12-06 23:24:12,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,b4c9fc3f-9120-4afa-838b-c7ea789e749b,2037,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12,2037
3da246ed-7bfc-40ba-a420-c674872de395,15,180000,2,5,12000,2,0,100,250,10,100,60000,0,20,5,8,8,8,6,1,6,1,1afdb659-6883-4649-84da-6a1591e6d316,8e1b369d-8878-4b60-8ab4-eab9469b7548,2023-12-06 23:24:12,2024-01-11 08:24:50,10,0,10,0,18,7000,144000,2,2,10,0,0,12000,8e1b369d-8878-4b60-8ab4-eab9469b7548,2022,1afdb659-6883-4649-84da-6a1591e6d316,2023-12-06 23:24:12,2023-12-06 23:24:12,2022
9906a640-c9e3-438d-a1e6-87f26434e7ae,15,180000,2,5,12000,2,0,100,250,10,100,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,96454ebb-a19e-4195-acbb-9dc686282e8c,2023-12-06 23:24:18,2024-01-11 08:24:50,10,0,10,0,18,7000,144000,2,2,10,0,0,12000,96454ebb-a19e-4195-acbb-9dc686282e8c,2023,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2023
24afb64d-0968-40ee-b3da-afdf44531f09,15,180000,2,5,12000,2,0,100,250,10,80,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,3d81ce2b-7090-410f-80e6-8e1090bbaf0e,2023-12-06 23:24:18,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,20,12000,3d81ce2b-7090-410f-80e6-8e1090bbaf0e,2024,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2024
7deb7db3-940d-4e0d-adde-c35435e3c979,15,180000,2,5,12000,2,0,100,250,10,60,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,0f32da16-aa71-4db3-bf89-46f0dcb97a0e,2023-12-06 23:24:18,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,40,12000,0f32da16-aa71-4db3-bf89-46f0dcb97a0e,2025,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2025
806fcb2b-a576-4622-9611-16b78d4d4ddd,15,180000,2,5,12000,2,0,100,250,10,40,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,525beb2d-b6da-4c08-9a17-673d7b86372e,2023-12-06 23:24:18,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,60,12000,525beb2d-b6da-4c08-9a17-673d7b86372e,2026,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2026
49e4f929-b3a0-45b2-94c2-fbfaf3079441,15,180000,2,5,12000,2,0,100,250,10,20,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,850fbaf3-44ff-4658-9635-07f189dad2d9,2023-12-06 23:24:18,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,80,12000,850fbaf3-44ff-4658-9635-07f189dad2d9,2027,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2027
10e50d04-3195-49bc-b04a-205dc04a17cb,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,e0ba1bbf-1721-4940-8b4b-f7ddf7e2c2f1,2023-12-06 23:24:18,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,e0ba1bbf-1721-4940-8b4b-f7ddf7e2c2f1,2028,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2028
06acc777-d82d-419a-91e7-3db65f566b4c,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,a053989d-2bdb-4d99-8cc9-c040c2c94c60,2023-12-06 23:24:18,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,a053989d-2bdb-4d99-8cc9-c040c2c94c60,2029,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2029
d51b8624-5444-4563-9915-07fa1ff88570,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,35f65e2f-b482-4f4f-8b8f-8b5fab8eb6ed,2023-12-06 23:24:18,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,35f65e2f-b482-4f4f-8b8f-8b5fab8eb6ed,2030,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2030
11c93755-50b6-42e6-8b48-98fcd177586a,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,7912cd1f-b384-49ef-bebf-17ce05eb95f4,2023-12-06 23:24:18,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,7912cd1f-b384-49ef-bebf-17ce05eb95f4,2031,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2031
04f6db85-b2b2-493b-8744-f859430174a8,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,3d144bf6-4978-4e47-a7b6-7baa933ffa26,2023-12-06 23:24:18,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,3d144bf6-4978-4e47-a7b6-7baa933ffa26,2032,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2032
50651efe-83a9-466b-bbdb-1548e6e25035,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,f64e0c24-720b-4ac3-a70f-f199f0488335,2023-12-06 23:24:18,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,f64e0c24-720b-4ac3-a70f-f199f0488335,2033,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2033
50faaa74-eb4e-4605-807b-44c86fec084e,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,ad672666-d42d-4e94-9cea-12cc71b0db7b,2023-12-06 23:24:18,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,ad672666-d42d-4e94-9cea-12cc71b0db7b,2034,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2034
6bdad44e-aa7e-4380-aad7-9eb734ae342d,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,d7f18a6c-b360-477c-9c38-b1b3d5d5af39,2023-12-06 23:24:18,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,d7f18a6c-b360-477c-9c38-b1b3d5d5af39,2035,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2035
4a561504-7550-4581-9bc0-f088e466408f,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,e6e19fa3-d7a4-407e-93e5-71bc308c4543,2023-12-06 23:24:18,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,e6e19fa3-d7a4-407e-93e5-71bc308c4543,2036,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2036
09bbd0bc-4f6d-4247-a4d1-169ce8ce599e,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,6e015dce-2cf6-4206-895a-37c8a8bf14c1,2023-12-06 23:24:18,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,6e015dce-2cf6-4206-895a-37c8a8bf14c1,2037,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2037
51117c4b-9cb6-4684-b554-94ba675c4da5,15,180000,2,5,12000,2,0,100,250,10,100,60000,0,20,5,8,8,8,6,1,6,1,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,20b0e76c-150e-41c5-acfc-e043f2526b9e,2023-12-06 23:24:18,2024-01-11 08:24:50,10,0,10,0,18,7000,144000,2,2,10,0,0,12000,20b0e76c-150e-41c5-acfc-e043f2526b9e,2022,fc9a20e5-ef29-4558-9e95-e0c1d0c7b744,2023-12-06 23:24:18,2023-12-06 23:24:18,2022
dd02956a-7819-4880-9a79-e884324f4ddd,15,180000,2,5,12000,2,0,100,250,10,100,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,feec37dc-495f-4d85-a317-e892affad119,2023-12-06 23:24:29,2024-01-11 08:24:50,10,0,10,0,18,7000,144000,2,2,10,0,0,12000,feec37dc-495f-4d85-a317-e892affad119,2023,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2023
bff14147-3296-4b45-91a2-2238fe9cc660,15,180000,2,5,12000,2,0,100,250,10,80,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,384a45d6-be3e-4fba-87d7-1e93b8d105ad,2023-12-06 23:24:29,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,20,12000,384a45d6-be3e-4fba-87d7-1e93b8d105ad,2024,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2024
6fbae652-a923-46f2-897c-530bdf711dca,15,180000,2,5,12000,2,0,100,250,10,60,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,cefa5ec3-322b-4e7f-81f3-1e963320c0ab,2023-12-06 23:24:29,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,40,12000,cefa5ec3-322b-4e7f-81f3-1e963320c0ab,2025,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2025
be192908-b411-4214-bf13-97d5f3f7e9d4,15,180000,2,5,12000,2,0,100,250,10,40,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,46fc8d2a-871d-46bf-b2d8-9fe5ab57419c,2023-12-06 23:24:29,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,60,12000,46fc8d2a-871d-46bf-b2d8-9fe5ab57419c,2026,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2026
c326a569-ee77-4f2c-b00e-19468fc31d71,15,180000,2,5,12000,2,0,100,250,10,20,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,4225d40e-218a-4709-ab53-a952c9e70797,2023-12-06 23:24:29,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,80,12000,4225d40e-218a-4709-ab53-a952c9e70797,2027,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2027
da23dc37-60e1-433c-8e02-6783b66269a3,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,9ccf7994-3ae5-446d-ae86-90035b29e5ef,2023-12-06 23:24:29,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,9ccf7994-3ae5-446d-ae86-90035b29e5ef,2028,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2028
c6fec896-2070-4e05-8291-1755eba9f389,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,9230d113-3b44-42fe-b39b-52fb673c4faf,2023-12-06 23:24:29,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,9230d113-3b44-42fe-b39b-52fb673c4faf,2029,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2029
7aa0918c-0873-4bdd-8f3e-dcec150131d8,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,a8dc1723-cc9d-4a5c-9450-9f106ad70e1d,2023-12-06 23:24:29,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,a8dc1723-cc9d-4a5c-9450-9f106ad70e1d,2030,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2030
59c3b841-125a-4edb-8ca8-2e596f1a5a56,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2c8d5a77-ed24-4086-a7ad-7be51f705836,2023-12-06 23:24:29,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,2c8d5a77-ed24-4086-a7ad-7be51f705836,2031,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2031
beb3d350-9f44-4351-ab2f-90adaa211e68,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,5dd199ac-8483-46c7-b8fb-b69a63865215,2023-12-06 23:24:29,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,5dd199ac-8483-46c7-b8fb-b69a63865215,2032,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2032
95b9cb7c-e585-4f03-b326-b4a1a9d15863,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,9f8b9e2c-5157-406b-9aa4-be7d4616815c,2023-12-06 23:24:29,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,9f8b9e2c-5157-406b-9aa4-be7d4616815c,2033,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2033
41b196bd-e131-4d7c-92be-b00ea962ada6,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,730d38d7-0748-4304-aa74-7f59115032cc,2023-12-06 23:24:29,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,730d38d7-0748-4304-aa74-7f59115032cc,2034,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2034
e9aa7cc6-86dd-44d9-934d-02036d3fbba2,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,d25a0622-be73-4dc6-8ded-2f0c9d9fa0e8,2023-12-06 23:24:29,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,d25a0622-be73-4dc6-8ded-2f0c9d9fa0e8,2035,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2035
18ff6e78-9dc6-404b-b361-b8cbecb38f3c,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,279181f1-0d94-4f51-8df5-6e6912267174,2023-12-06 23:24:29,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,279181f1-0d94-4f51-8df5-6e6912267174,2036,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2036
1d19108c-48f3-43c7-bdcc-c66242fb416c,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,bff142ae-8d3c-4d32-8346-b31fbec574a8,2023-12-06 23:24:29,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,bff142ae-8d3c-4d32-8346-b31fbec574a8,2037,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2037
e5876ad5-b0ed-4cb3-baeb-996e423c0815,15,180000,2,5,12000,2,0,100,250,10,100,60000,0,20,5,8,8,8,6,1,6,1,91ead3b7-09fd-4a39-89cb-4b0057a71fda,32e22e9f-1899-49c3-8b66-a5633b84b0ad,2023-12-06 23:24:29,2024-01-11 08:24:50,10,0,10,0,18,7000,144000,2,2,10,0,0,12000,32e22e9f-1899-49c3-8b66-a5633b84b0ad,2022,91ead3b7-09fd-4a39-89cb-4b0057a71fda,2023-12-06 23:24:29,2023-12-06 23:24:29,2022
2d88301b-97a0-47d3-bf68-009f70ad62c3,15,180000,2,5,12000,2,0,100,250,10,100,60000,0,20,5,8,8,8,6,1,6,1,508ad17b-e6ab-4ab7-8023-49c78826826e,42327510-6255-4ee5-8155-de898d682c8b,2023-12-06 23:24:34,2024-01-11 08:24:50,10,0,10,0,18,7000,144000,2,2,10,0,0,12000,42327510-6255-4ee5-8155-de898d682c8b,2023,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34,2023
ce9309c2-4ae4-4a3b-8d04-9602278e1a21,15,180000,2,5,12000,2,0,100,250,10,80,60000,0,20,5,8,8,8,6,1,6,1,508ad17b-e6ab-4ab7-8023-49c78826826e,9ebcc0b6-1a5d-451d-848d-6535d2637fb6,2023-12-06 23:24:34,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,20,12000,9ebcc0b6-1a5d-451d-848d-6535d2637fb6,2024,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34,2024
0ea14a58-6ffe-4491-8692-e77ea599bfae,15,180000,2,5,12000,2,0,100,250,10,60,60000,0,20,5,8,8,8,6,1,6,1,508ad17b-e6ab-4ab7-8023-49c78826826e,5a53eea2-c9a2-47d0-8d97-2f0638b6e540,2023-12-06 23:24:34,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,40,12000,5a53eea2-c9a2-47d0-8d97-2f0638b6e540,2025,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34,2025
68d60f9f-c959-4c8d-96a9-f58a384cc83e,15,180000,2,5,12000,2,0,100,250,10,40,60000,0,20,5,8,8,8,6,1,6,1,508ad17b-e6ab-4ab7-8023-49c78826826e,dfa9f484-12ea-404e-92e9-4f84d82d4bea,2023-12-06 23:24:34,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,60,12000,dfa9f484-12ea-404e-92e9-4f84d82d4bea,2026,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34,2026
3cd5ebc2-51ef-4abe-b01b-ab2cece252cd,15,180000,2,5,12000,2,0,100,250,10,20,60000,0,20,5,8,8,8,6,1,6,1,508ad17b-e6ab-4ab7-8023-49c78826826e,b40754bd-e9a1-4e24-80bb-c5306da12e59,2023-12-06 23:24:34,2024-02-23 07:25:05,10,0,10,0,18,7000,144000,2,2,10,0,80,12000,b40754bd-e9a1-4e24-80bb-c5306da12e59,2027,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34,2027
0468776c-2cc5-44b7-893c-9fb2b8ed07f2,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,508ad17b-e6ab-4ab7-8023-49c78826826e,2f9e8298-64bc-438d-86ce-8286c720e591,2023-12-06 23:24:34,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,2f9e8298-64bc-438d-86ce-8286c720e591,2028,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34,2028
c51c6f2b-a931-4251-8da0-f45c26a360be,15,180000,2,5,12000,2,0,100,250,10,0,60000,0,20,5,8,8,8,6,1,6,1,508ad17b-e6ab-4ab7-8023-49c78826826e,db913fff-fee6-40f9-9d0e-4868f3e0c647,2023-12-06 23:24:34,2024-02-22 07:35:18,10,0,10,0,18,7000,144000,2,2,10,0,100,12000,db913fff-fee6-40f9-9d0e-4868f3e0c647,2029,508ad17b-e6ab-4ab7-8023-49c78826826e,2023-12-06 23:24:34,2023-12-06 23:24:34,2029
